dish_id,total_calories,total_mass,ingredients,split
dish_1561575068,421.936707,436.0,eggplant;thyme;lemon juice;rosemary;salt;white wine;basil;lettuce;chicken;cucumbers;cherry tomatoes;pepper;mushroom;oregano;wheat berry;olive oil;butter;onions;shallots;garlic;bell peppers;olives;vinaigrette;feta cheese;arugula;cream,train
dish_1557861795,13.64,31.0,caesar salad,train
dish_1563389153,346.454468,224.0,olive oil;vinegar;arugula;chard;pepper;carrot;bulgur;mustard;salt;broccoli;pecans;garlic;blueberries,train
dish_1563216412,172.449982,205.0,white rice;broccoli,train
dish_1561666923,539.63855,425.0,lettuce;parsley;olive oil;soy sauce;rosemary;cucumbers;onions;brown rice;corn on the cob;vinegar;pepper;cheese pizza;chicken;chive;sugar;caesar salad;lemon juice;chard;pork;bok choy;cherry tomatoes;salt;garlic;mixed greens;basil;green beans;white rice;carrot;lime,train
dish_1565724235,256.22879,209.0,spinach (raw);parsley;wheat berry;chicken;broccoli;salt;garlic;olive oil;lemon juice;thyme;shallots,train
dish_1565897680,770.448853,405.0,olive oil;wheat berry;mustard;mixed greens;garlic;lime;salt;lettuce;cauliflower;blue cheese;walnuts;green beans;steak;vinegar,train
dish_1565383128,600.278931,456.0,parmesan cheese;cucumbers;vinaigrette;olives;chicken;spinach (raw),train
dish_1559233445,24.5,49.0,pineapple,test
dish_1563217804,492.934601,459.0,cherry tomatoes;white rice;pork;parsley;arugula;zucchini;lemon juice;olive oil;cilantro;broccoli;lime;salt;mangos;garlic;jalapenos;onions;cucumbers;rosemary;mustard greens;tomatoes,train
dish_1563898084,419.493378,384.0,bacon;milk;greek yogurt;blueberries;scrambled eggs;pineapple;chia seeds,test
dish_1557937427,26.434999,17.0,eggs,test
dish_1558629041,172.004013,226.0,eggs;strawberries;carrot;garden salad,train
dish_1566588066,566.233398,562.0,carrot;pineapple;salt;thyme;olive oil;arugula;brown rice;pepper;salmon,train
dish_1565034661,219.813263,146.0,lime;walnuts;mustard;olive oil;cucumbers;arugula;pepper;cherry tomatoes;lettuce;salt;mixed greens;onions;blueberries;vinegar;chard;cheese pizza,test
dish_1560973984,171.213257,195.0,mustard;arugula;orange;pepper;salt;lime;raisins;olive oil;broccoli;pecans;wheat berry,train
dish_1558381943,13.8,60.0,spinach (raw),train
dish_1565637548,93.436127,102.0,pineapple;quinoa;olive oil,train
dish_1562168365,70.0,140.0,pineapple,train
dish_1558642458,23.0,92.0,cauliflower,train
dish_1564514953,249.899155,281.0,artichokes;chive;salt;onions;olive oil;white beans;fish;pepper;arugula;carrot;bell peppers;lime;garlic;snow peas;parsley,train
dish_1560456833,351.583435,378.0,nopales;sour cream;broccoli;garlic;carrot;fish;jicama;olive oil;wild rice;parsley;salt;lime;chive;corn;pepper;arugula,train
dish_1561574600,32.980392,100.0,salt;olive oil;eggplant,train
dish_1559848882,143.062012,254.0,mandarin oranges;pears,train
dish_1563303298,170.760071,103.0,salt;spinach (raw);wheat berry;olive oil;thyme;lemon juice;parsley;chicken;shallots;garlic,train
dish_1558639362,156.179001,342.0,cauliflower;apple;carrot;corn on the cob,train
dish_1566488905,82.308296,86.0,sweet potato;olive oil,train
dish_1566933180,161.449524,96.0,salt;vinegar;olive oil;garlic;thyme;parsley;basil;arugula;brown rice;lemon juice;chicken thighs;radishes,train
dish_1558721272,29.52,72.0,carrot,train
dish_1557862696,19.25,77.0,cauliflower,test
dish_1563464389,91.970001,17.0,bacon,train
dish_1561749061,302.860138,360.0,garlic;salmon;pepper;arugula;brown rice;cherry tomatoes;tatsoi;mustard;kale;lemon juice;parsley;celery root;mixed greens;honeydew melons;vinegar;thyme;olive oil;cucumbers;salt,train
dish_1558544482,38.189999,67.0,berries,train
dish_1563395415,182.538498,187.0,carrot;broccoli;cheese pizza;salt;zucchini;olive oil;squash;pepper,train
dish_1561739649,208.233551,388.0,sweet potato;broccoli;raspberries;granola;blackberries;mixed greens;vinaigrette,train
dish_1566414686,646.176697,407.0,basil;garlic;lemon juice;thyme;rosemary;butter;wheat berry;mushroom;pepper;salt;shallots;roasted potatoes;olive oil;arugula;oregano;cream;chicken;white wine,train
dish_1568405214,144.255814,152.0,mustard greens;olive oil;cucumbers;kale;tomatoes;salt;garlic;caesar dressing;croutons;vinegar;spinach (raw);parmesan cheese;mustard,train
dish_1559843492,31.710001,95.0,broccoli;strawberries,train
dish_1559841950,11.2,32.0,broccoli,test
dish_1559238993,61.559998,108.0,berries,test
dish_1558639849,23.369999,57.0,carrot,test
dish_1561578570,136.804855,65.0,millet;spinach (cooked);salt;onions;olive oil;vinegar;beef;shallots;bok choy,train
dish_1560788384,111.198997,242.0,yogurt;strawberries,train
dish_1563464543,386.369995,319.0,bacon;berries;watermelon;roasted potatoes;scrambled eggs,train
dish_1564429702,39.5,158.0,cauliflower,train
dish_1564686740,399.804565,221.0,olive oil;olives;pepper;cherry tomatoes;lettuce;cheese pizza;mixed greens;lime;salt;vinegar;onions;cucumbers,train
dish_1558547068,2.53,11.0,spinach (raw),train
dish_1563307519,574.115173,335.0,olive oil;salt;vinegar;soy sauce;beef;white rice;chili;broccoli;garlic;green onions;onions;carrot;kale;orange juice,train
dish_1563391922,24.440001,104.0,broccoli;squash;zucchini,train
dish_1565811529,116.842033,104.0,garlic;salt;mustard;olive oil;blueberries;vinegar;spinach (raw);radishes,train
dish_1559846504,126.172005,233.0,broccoli;pears,train
dish_1558116298,854.690979,368.0,cantaloupe;almonds;grapes;sausage,train
dish_1561574815,74.852959,89.0,olive oil;blueberries;vinaigrette;walnuts;salt;cucumbers;onions;olives;feta cheese;arugula;vinegar;chard;pepper;cherry tomatoes;bell peppers;lettuce;mustard,test
dish_1567022296,425.410004,444.0,cherry tomatoes;onions;olives;bell peppers;carrot;chicken,train
dish_1559751710,37.619999,66.0,berries,train
dish_1560444815,495.119995,571.0,honeydew melons;watermelon;scrambled eggs;bacon;pineapple,train
dish_1557863170,129.820007,142.0,avocado;spinach (raw);cucumbers;olives,train
dish_1561753589,138.761963,78.0,arugula;brown rice;salt;pepper;thyme;salmon;olive oil,train
dish_1558372525,242.802002,42.0,almonds,train
dish_1567020091,236.805176,238.0,fish;chive;walnuts;garlic;shallots;kale;arugula;vinegar;blueberries;cherry tomatoes;salt;brussels sprouts;olive oil;parsley;lemon juice;mustard;chard;wheat berry;pepper,train
dish_1560454562,318.821899,299.0,corn;arugula;green beans;fish;vinegar;cherry tomatoes;wild rice;pepper;olive oil;cucumbers;chive;sour cream;garlic;carrot;jicama;parsley;nopales;lime;salt;mixed greens,train
dish_1558639555,156.049011,320.0,cantaloupe;corn on the cob;carrot;apple,test
dish_1563551134,246.919983,173.0,bagels;cream cheese;egg whites,test
dish_1560802730,101.702484,64.0,olive oil;chickpeas;kale;lemon juice;bulgur;salt;parsley;cherry tomatoes;pepper;spinach (raw);thyme;garlic;chicken breast;parmesan cheese;wheat berry,train
dish_1561580608,20.25,81.0,cauliflower,train
dish_1560444701,51.000004,170.0,watermelon,train
dish_1566316525,223.888092,83.0,olive oil;bacon;radishes;vinegar;bell peppers;garlic;salt;cucumbers;mustard,train
dish_1565799507,74.651711,78.0,sweet potato;olive oil,train
dish_1564590146,141.005844,205.0,watermelon;sweet potato;olive oil,train
dish_1565109637,172.644882,253.0,sweet potato;olive oil;egg whites,train
dish_1566414611,105.599998,64.0,chicken,train
dish_1567021799,93.81813,76.0,pepper;vinegar;arugula;chard;blueberries;mustard;olive oil;walnuts;salt,train
dish_1559844657,122.110001,167.0,potatoes;grapes,train
dish_1558376874,335.298004,58.0,almonds,test
dish_1562699699,372.112732,217.0,bok choy;millet;vinegar;spinach (raw);shallots;onions;cucumbers;olive oil;garlic;mustard;salt;quinoa;sun dried tomatoes;beef;brown rice;spinach (cooked),train
dish_1558721669,24.25,97.0,cauliflower,train
dish_1565638599,368.698364,279.0,parmesan cheese;arugula;white rice;garlic;parsley;onions;olive oil;green beans;pork;wheat berry;spinach (raw);chicken breast;cherry tomatoes;quinoa;salt;rosemary;zucchini;thyme,test
dish_1558640294,42.400002,184.0,cantaloupe;cherry tomatoes,train
dish_1559149615,124.429993,23.0,bacon,train
dish_1558640238,22.68,126.0,cherry tomatoes,train
dish_1563295400,402.984802,269.0,broccoli;yam;sweet potato;scrambled eggs;olive oil;bacon,train
dish_1559332795,39.368401,39.0,cucumbers;olive oil;salt;mixed greens;lime;lettuce;pepper;cherry tomatoes;vinegar;onions,train
dish_1558722707,19.26,107.0,cherry tomatoes,train
dish_1560369008,223.801331,146.0,pork;brown rice;shallots;mixed greens;carrot;broccoli;salt;lemon juice;basil;parsley;vinegar;cherry tomatoes;pepper;arugula;white rice;garlic;lettuce;mustard;pumpkin seeds;olive oil;onions;caesar salad,train
dish_1559233144,398.063995,198.0,garden salad;scrambled eggs;bacon,train
dish_1563205903,101.239998,122.0,chicken apple sausage;egg whites,train
dish_1558380464,277.488007,48.0,almonds,train
dish_1565195362,98.578537,103.0,sweet potato;olive oil,train
dish_1556575386,103.299995,152.0,olives;brussels sprouts;celery,train
dish_1567023262,72.32,64.0,greek salad,train
dish_1560887480,668.084106,374.0,onions;caesar dressing;pizza;kale;broccoli;beef;vinegar;parmesan cheese;eggplant;olive oil;orange juice;salt;chili;garlic;soy sauce;white rice;croutons;green onions,train
dish_1564601600,600.798035,434.0,buttermilk;chicken;flour;lemon juice;thyme;vegetable oil;parsley;garlic;olive oil;brussels sprouts;pepper;roasted potatoes;turnips;salt,train
dish_1561740385,99.374557,139.0,radishes;salt;broccoli;olive oil;mustard;cucumbers;vinegar;strawberries;garlic;bell peppers,train
dish_1563996596,39.599998,90.0,caesar salad,train
dish_1558724799,142.669998,352.0,cauliflower;apple;broccoli,train
dish_1560366963,7.56,42.0,cherry tomatoes,train
dish_1563984835,603.979248,461.0,vinaigrette;raspberries;blackberries;mixed greens;granola;scrambled eggs;salsa;chicken apple sausage,train
dish_1560366460,330.740997,255.0,basil;chard;vinegar;arugula;eggplant;broccoli;salt;walnuts;olive oil;onions;blueberries;pork;garlic;brown rice;cherry tomatoes;pepper;asparagus;shallots;lemon juice;mustard;parsley,train
dish_1562010266,581.033081,284.0,olive oil;mayonnaise;wheat berry;pork;pepper;salt;cabbage;carrot;garlic;lemon juice;parsley;jalapenos,train
dish_1560369122,92.058571,183.0,garlic;asparagus;salt;mustard;olive oil;blueberries;spinach (raw);radishes;vinegar;honeydew melons,train
dish_1566402041,231.919998,446.0,egg whites,train
dish_1564605293,404.167999,152.0,cheese pizza,train
dish_1565021185,481.503418,296.0,waffles;olive oil;salt;turnips;egg whites;sausage;pepper;tofu,train
dish_1558638137,60.839996,117.0,apple,train
dish_1562787983,56.760002,149.0,caesar salad;cantaloupe,train
dish_1561751958,381.226379,293.0,arugula;brown rice;squash;salmon;pepper;salt;olive oil;thyme,train
dish_1563913741,353.062378,292.0,cucumbers;salt;cheese pizza;figs;mustard;green beans;olive oil;fried rice;chard;spinach (raw);vinegar;cherry tomatoes;caesar salad,train
dish_1558640748,14.5,58.0,cauliflower,train
dish_1562617395,185.899994,125.0,caesar salad;pepperoni pizza,train
dish_1566502472,132.919037,119.0,sun dried tomatoes;garlic;olive oil;mustard;cucumbers;vinegar;spinach (raw);onions;corn on the cob;salt,test
dish_1562691000,326.621704,349.0,olive oil;pineapple;berries;broccoli;scrambled eggs,test
dish_1565119739,396.804047,461.0,olive oil;onions;salt;kale;zucchini;shallots;spinach (cooked);millet;bok choy;beef;wheat berry;chard;chayote squash;vinegar,train
dish_1565728453,293.899658,140.0,shallots;garlic;olive oil;vinegar;beef;millet;salt;cheese pizza;onions;lemon juice;parsley;thyme;wheat berry;spinach (raw);bok choy;spinach (cooked);chicken,train
dish_1564169298,187.076355,299.0,lemon juice;kale;tatsoi;parsley;garlic;sandwiches;salt;pepper;watermelon;cucumbers,train
dish_1563909951,180.602646,188.0,garlic;salt;olive oil;mustard;spinach (raw);vinegar;green beans;blueberries;radishes,train
dish_1566501041,279.317993,194.0,olives;carrot;spinach (raw);parmesan cheese,train
dish_1562008842,355.759705,294.0,parsley;mixed greens;garlic;olive oil;mustard;shallots;mayonnaise;chard;vinegar;cabbage;olives;pepper;quinoa;pears;salt;goat cheese;carrot;thyme;arugula;pecans;blueberries;lemon juice;pork;cauliflower;wheat berry;jalapenos,train
dish_1566414754,755.496277,533.0,pepper;roasted potatoes;shallots;green onions;country rice;lemon juice;rosemary;butter;wheat berry;mushroom;cream;arugula;onions;fish;green beans;salt;garlic;olive oil;thyme;basil;oregano;chicken;white wine,train
dish_1561575996,290.976196,128.0,vinegar;parmesan cheese;millet;bok choy;olives;beef;cheese pizza;salt;shallots;spinach (cooked);onions;olive oil,train
dish_1561578603,180.514832,96.0,olive oil;onions;salt;roasted potatoes;spinach (cooked);shallots;bok choy;millet;beef;vinegar,train
dish_1563567978,118.96312,114.0,garlic;shallots;salt;lemon juice;kale;parsley;chard;olive oil;wheat berry;chive;cherry tomatoes;fish,train
dish_1561576051,367.885284,179.0,chicken;beef;garlic;butter;arugula;wheat berry;cream;olive oil;thyme;rosemary;salt;white wine;roasted potatoes;pepper;olives;millet;parmesan cheese;vinegar;mushroom;oregano;basil;lemon juice;bok choy;onions;cheese pizza;spinach (cooked);shallots,train
dish_1565638287,357.934662,175.0,pork;arugula;white rice;garlic;salt;rosemary;zucchini;parsley;onions;olive oil,train
dish_1561753371,221.257736,103.0,olive oil;chicken thighs;cheese;tomatoes;garlic;chili;salt;cilantro;tortilla;onions,train
dish_1563393182,35.230003,193.0,zucchini;broccoli;squash;cucumbers,train
dish_1563389600,451.428009,264.0,grilled chicken;cherry tomatoes,test
dish_1568061272,380.394043,415.0,quinoa;chicken breast;wheat berry;parmesan cheese;spinach (raw);olive oil;garlic;thyme;cherry tomatoes;salt;cheese pizza;pepper;pineapple;squash;brussels sprouts,train
dish_1562958998,109.093597,104.0,arugula;quinoa;fish;tomatillo;pepper;jalapenos;cilantro;garlic;lemon juice;onions;salt;olive oil,train
dish_1560456853,405.703369,501.0,parsley;salt;broccoli;fish;jicama;olive oil;sour cream;nopales;lime;chive;carrot;corn;garlic;caesar salad;pepper;arugula;wild rice,train
dish_1561662926,288.335541,213.0,millet;rosemary;parsley;brown rice;lemon juice;vinegar;corn on the cob;garlic;salt;apple;chicken;chard;onions;basil;olive oil;mixed greens;carrot;chive,test
dish_1560370137,89.644272,104.0,vinegar;arugula;asparagus;salt;mixed greens;carrot;lettuce;pumpkin seeds;mustard;olive oil,train
dish_1558636388,24.0,96.0,cauliflower,train
dish_1558633158,34.849998,85.0,carrot,train
dish_1564170880,348.557159,230.0,salmon;pepper;arugula;brown rice;wheat berry;olive oil;thyme;salt,train
dish_1559678405,552.346069,386.0,bok choy;garlic;vinegar;onions;shallots;olive oil;mustard;tomatoes;mustard greens;salt;cucumbers;beef;spinach (raw);broccoli;spinach (cooked);millet,train
dish_1563564676,50.623695,62.0,kale;croutons;caesar dressing;parmesan cheese,train
dish_1562086501,195.360001,132.0,scrambled eggs,train
dish_1560453275,92.554443,60.0,lemon juice;spinach (raw);thyme;rosemary;garlic;salt;basil;parsley;pepper;olive oil;chicken;wheat berry;squash;zucchini,train
dish_1558725085,54.360001,151.0,honeydew melons,train
dish_1565799663,314.811707,591.0,berries;salsa;watermelon;egg whites;olive oil;sweet potato,train
dish_1562700906,59.639149,222.0,olive oil;squash;salt;cauliflower,train
dish_1564086602,130.291,49.0,cheese pizza,train
dish_1567024066,228.673996,86.0,cheese pizza,train
dish_1558631872,16.02,89.0,cherry tomatoes,train
dish_1558722883,15.0,60.0,cauliflower,train
dish_1565898402,384.799225,229.0,garlic;salmon;green beans;vinegar;ginger;jalapenos;spinach (raw);onions;lime;shallots;cilantro;millet;bok choy;spinach (cooked);brown rice;beef;olive oil;lemon juice;salt;chili,test
dish_1567537212,432.506653,238.0,beef;broccoli;garlic;green onions;soy sauce;kale;onions;salt;vinegar;olive oil;white rice;orange juice;chili,train
dish_1563909982,370.793976,318.0,chicken;green beans;vinegar;spinach (raw);blueberries;olive oil;onions;salt;bell peppers;pepper;radishes;jalapenos;mustard;millet;tomatoes;garlic,train
dish_1562687246,115.4216,61.0,bell peppers;garlic;salt;cucumbers;olive oil;mustard;vinegar;radishes,train
dish_1562173381,389.39801,113.0,sausage,train
dish_1566851677,354.773834,296.0,quinoa;broccoli;salt;arugula;parsley;lemon juice;garlic;olive oil;caesar salad;thyme;shallots;cheese pizza,test
dish_1565020895,348.126129,416.0,olive oil;bacon;egg whites;berries;milk;chia seeds;greek yogurt;sweet potato,test
dish_1565797645,21.0,70.0,watermelon,train
dish_1565035746,43.099998,149.0,onions;cauliflower,test
dish_1565033189,578.099976,507.0,chicken;mixed greens;broccoli;olives,train
dish_1558629878,73.839996,142.0,apple,train
dish_1561575410,16.0,64.0,cauliflower,train
dish_1565724620,473.953308,535.0,olive oil;wheat berry;thyme;zucchini;broccoli;parsley;roasted potatoes;garlic;chicken;shallots;salt;lemon juice;chayote squash;spinach (raw),train
dish_1558719097,19.26,107.0,cherry tomatoes,train
dish_1561739760,452.163513,937.0,vinaigrette;granola;blackberries;berries;mixed greens;broccoli;raspberries;cantaloupe;sweet potato,train
dish_1560356337,144.716934,119.0,cucumbers;mustard greens;olive oil;garlic;tomatoes;salt;yam;mustard;spinach (raw);vinegar,train
dish_1561663580,432.063416,307.0,chicken;chard;brown rice;salt;parsley;olive oil;rosemary;basil;lemon juice;chive;garlic;carrot,test
dish_1557862345,103.949997,63.0,chicken,test
dish_1561578394,276.044403,185.0,bok choy;olives;salt;lettuce;cheese pizza;spinach (cooked);shallots;vinegar;millet;beef;vinaigrette;cherry tomatoes;feta cheese;olive oil;onions;cucumbers;caesar salad;bell peppers,train
dish_1562774180,164.083557,181.0,cantaloupe;raspberries;blackberries;mixed greens;roasted potatoes;granola;vinaigrette;berries,test
dish_1558458903,115.620003,20.0,almonds,train
dish_1563309237,49.550003,62.0,bell peppers;olives,train
dish_1558641926,80.079994,154.0,apple,train
